id_resultado,fitness,tiempoEjecucion,solucion,fk_id_experimento
373,0.00278588186689284,2.088,"[-0.14216627844927152, -0.014708146677157759, 0.03278982694840066, -0.023912982947843275, -7.83623151613285e-05, -6.591711255305174e-05, -0.0018260261316022316, -0.02341394855249176, 0.0037139158716457295, 0.007242051772677356, 0.00835661930742619, 0.09144408246385954, 0.0008816988866301446, 0.04796536705894722, 5.84162257927049e-06, 0.002879366143705266, 0.016609695902046275, -0.011246117846750748, 0.00042207083530694105, 0.05547293079196388, -0.057144455555731534, 0.0007105869291474399, -0.00016459195662909545, -0.043450410709786884, 0.009424280394238932, -0.019950023992861683, 0.00033076778466105086, 0.0019291882804008964, -0.008874362855011664, 0.032669853486014415]",373
374,0.0287386473547666,2.128,"[-0.011806294416439156, -0.0033918680232007206, 0.01304358803540137, -0.20438113274850278, -0.00516097058964115, -0.006369433249627829, -0.003065018341473645, -0.05531218071923288, 0.021511838676720643, 0.037249459421830326, -0.055132666074972046, -0.08208204344398251, 0.014704548402626425, 0.10757694400145461, -0.0033140846209318725, -0.0003133224839565592, -0.013998829278264213, -0.004633995188722868, -0.020513012300514617, 0.0011423543828672463, 0.023797788714861837, -0.1469726264177531, -0.0657933442291214, 0.04233686633190731, -8.636603392794322e-06, -0.1260757956356792, 0.07865291923157176, 0.04724485854663694, 0.0012022515166690629, -0.003877680581755237]",374
375,0.0732839274180178,1.891,"[-0.003654857154538152, -0.18263917934480625, 0.05053015197331634, 0.13062489907552788, 0.0957716337213852, 0.00933348435218881, 0.014428616603466513, 0.0106375039642596, 0.0009976556531002528, 0.06160579609602432, 0.030211357146764217, 0.022125490717447172, -0.013313813549384428, -0.037284528550563, -8.557694089540882e-05, -0.07422069015182979, 0.002171758465117281, 0.0009429336266783472, -0.0011347785013522667, 0.003085127882077895, 0.228713855498762, 0.006471579688642456, 0.01688765979128726, -0.0024352858648430307, 0.03201775926315664, 0.03474412118287515, 0.004811618527486131, -0.05848700497207965, -0.0019012083989951708, -0.0009005409651252341]",375
376,-4842.75759546492,2.114,"[455.493998841004, -500.0, 436.0985627672229, -500.0, -305.2921319811543, -500.0, -500.0, 8.74099227898659, -500.0, -500.0, -500.0, 420.89009910341116, -320.3114847895342, 500.0, -500.0, 500.0, -500.0, 420.601126528952, 419.84767679254315, 500.0, 500.0, -500.0, 422.7297829589403, -303.8832005077335, -500.0, 500.0, 439.66886143241015, 500.0, -500.0, -500.0]",376
377,-4622.31204875333,2.259,"[-500.0, -500.0, -500.0, -500.0, 420.9570626785516, -500.0, 420.788071781781, -500.0, -500.0, 500.0, 420.7896280845627, -500.0, -500.0, -500.0, -500.0, -500.0, 500.0, 420.65928775358, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, 500.0, 500.0, -302.61247309649565, -500.0, -118.38939395720678, 500.0]",377
378,-4790.90056246365,2.299,"[-500.0, -500.0, 500.0, -500.0, -500.0, 500.0, 451.5324406670147, 500.0, 500.0, 422.9941113941392, 392.49441266654696, 409.01110894722717, -500.0, -500.0, -500.0, 419.8277171279131, 500.0, -299.1095191991845, -500.0, 419.84091751301787, -500.0, -500.0, -500.0, -500.0, 431.69823169036795, 421.1103857427114, -302.8071653691926, -500.0, 500.0, 500.0]",378
379,-2966.55147224276,1.908,"[179.10944609386965, 391.77563656478696, 418.05765549134185, 433.22759601785657, -138.636703284404, 378.17690184042056, -331.26096874917863, 43.68189056004121, -0.9463225019873107, 86.18871948471363, -294.5046024181484, -83.26997266581526, -257.5225931259594, -37.72851374863043, -251.39144728583278, -196.6371731339309, -80.15728067745944, 116.70638978241603, 44.85488149055959, -92.47716881727247, 474.04377096362, -310.3855832605115, -34.60598712568925, 218.4108877284917, 406.13332555250037, -182.948458135708, -184.8234590531314, 271.0342698962867, -297.7200945745114, -305.7193952092849]",379
380,-2649.51778713012,2.142,"[439.84716995422275, -340.20566477723094, -44.06014583532182, -500.0, -500.0, 415.62695445006375, 441.7054043833105, -242.79991987902315, 118.37119926818465, -45.377333920817165, -46.54692393778382, -269.3353702896036, -0.6257198087621703, 474.35443240728824, 437.62226270583795, 188.64316177617292, -54.39618569363553, -500.0, -281.20041633959966, -67.75461171836974, 199.28847876160324, 118.57888475580927, -281.8303735205358, -230.51526496846986, -500.0, -104.51317000832819, -462.52146578712336, -153.01840740662942, -43.549823282564034, -463.1040910069627]",380
381,-2908.48652015232,1.881,"[-500.0, -500.0, 168.93015572607027, 479.4238765257831, 431.38983139149104, -500.0, 194.28806476045852, -30.81464722135081, -500.0, -465.1554205537064, -147.20972590203445, 174.97351448212703, -169.65050836347876, 500.0, 448.2693369801581, 31.525870854006335, -500.0, 253.63931853062692, 48.22989248943864, 391.84207190136567, 441.2986359649199, 500.0, 250.76776151542987, -319.76572521362704, 1.695055047214069, 413.6146026273756, -500.0, 255.12776505892373, 192.15872154335926, 500.0]",381
382,-2564.54194985837,5.805,"[-500.0, 499.78055120896204, -500.0, -500.0, -500.0, -500.0, 499.63201877040996, -500.0, -500.0, 499.87572684943774, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, 499.107599987228, -500.0, -500.0, 499.6752833153551, -500.0, -500.0, 499.7860202712729, -500.0, 499.2096286014109, -500.0, -500.0, -500.0, 499.5737551473932, -500.0]",382
383,-2927.9015624678,6.257,"[499.09526622236166, -500.0, -500.0, 499.59631009594443, 499.2649938561866, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, 499.1784113253026, -500.0, -500.0, -500.0, -500.0, -500.0, 499.99953411173385, -500.0, -500.0, 499.8739321913593, 499.4314647206882, -500.0, -500.0]",383
384,-2932.87780806109,5.995,"[-500.0, -500.0, -500.0, 499.7180187738713, 499.75902262336626, 499.11283780851, -500.0, -500.0, -500.0, -500.0, 499.2140338766913, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, 499.8556598399934, -500.0, -500.0, -500.0, 499.303335109769, -500.0, 499.0169397260722, -500.0, -500.0, -500.0]",384
385,-6316.96663448514,1.781,"[392.7797273120877, 365.21258881800605, 423.0024352567519, 402.81955916817896, 160.20955830689985, -107.76014819328418, -107.47809473149285, 436.6726579818967, 417.27206206322336, 405.12793568259804, 417.68369910289937, 431.6239514357777, 360.92354858748547, -334.2030308748328, -500.0, -312.82389959434323, -305.99938453574134, 186.30403906043625, 207.3069966061436, 429.75572863343723, 438.2421123528115, -157.5241939194217, 414.4655930390065, 184.71860710137338, 19.3907776161547, -102.30019151747788, -181.65518663192404, 60.60326680312658, -500.0, -23.40966271005361]",385
386,-6267.63174725884,1.867,"[48.128001497233555, 67.47596519823513, 197.08633584645924, -332.392183573653, 423.0219821680315, 400.42272372119845, 428.8575827380129, -207.8368326168063, 421.6811499963497, -57.12307483385481, 380.44483965036386, 177.40065321881977, 223.3267533492266, -117.46308513211767, 394.3188309651822, -322.9229124312628, 444.26839281865773, 441.36710093736997, 407.6221097144012, 154.9051407347817, 390.46751313780345, -331.79973150540076, 185.649332834624, 230.62292378644077, -500.0, 160.21975709052722, -500.0, -287.86786741417916, 406.5752217229543, -307.59272063691634]",386
387,-6918.03342592519,1.686,"[-302.40321024656856, 414.50927851402673, 223.2473877417451, 377.24207789877596, 397.728755449808, -500.0, -500.0, 189.71115631818543, 392.3725612748997, 76.97463600192715, 156.46909295613585, 192.16479897660798, 383.1422683110269, 350.01945748618516, -500.0, 426.43602068403453, 407.64738113889086, 437.41234961927836, -116.79964303171204, 427.81957582900986, 386.5976189413226, 433.1930279821003, 175.61676145081742, 410.08645705341746, 422.48657889681346, 382.84126068435506, -92.9795151124256, 385.00119095583943, 371.2730889245103, 13.925776658762018]",387
388,-1959.81630994696,1.735,"[-9.310301738084922, 34.083704884145206, 67.54978232107912, 0.008984302142874588, 18.887178236486733, 0.31539683209311953, 3.855561624456455, -1.4192337680821938, -1.369387440507244, -303.1931804143603, 57.59468663134586, 18.35789142881077, 67.15421367265732, -297.8214608413923, 0.6224607833986943, -0.6205979073827942, 2.654493875946194, 0.4543039148836123, 32.345212818327525, 41.327749578692526, -9.969209379682178, 208.5721770128566, -2.150986969375839, -29.29334367506854, 4.261923914852624, -301.30683035861824, -2.486001791318051, 423.9541580612576, -1.8794798943112199, -303.1138401054827]",388
389,-2218.58844200302,1.754,"[-113.10647402506356, -110.91353048557517, -499.953325635074, 411.1978201057267, 455.17956916405365, -132.49610702378357, 248.9153750051912, 247.87580291006702, 349.57412358595764, -218.33120784010453, 92.69214570111887, 37.31898545139484, -101.83667558226597, -162.61578040276794, 75.10852396254461, 254.00244802062684, 51.59822275045599, 367.4430150492436, -485.5794090793023, -394.28532709296104, -343.2297983779565, 63.00413370382432, -297.32302619037966, -95.0762502958654, -345.7421084634482, 453.87917071950073, -51.59075693637595, 445.6250289191827, 160.93930834222704, -323.66856020781995]",389
390,-3099.00676157226,1.743,"[-319.06542805252354, -6.715914337395361, -18.672346349437476, 464.4494248272921, 31.753077711774495, -468.3519818061844, 63.4387638679932, 206.75183675196524, 214.76678396580405, -467.03438474787896, 26.842425914594628, 351.41675096911024, 224.36566698616832, 100.63656454219756, -78.32683288965023, -110.44044323301284, 418.4487705626823, 410.1318811731686, 398.28196643072954, -313.46520011724954, 450.78119381438705, 174.1040423751641, -492.367251657979, -303.10711198132344, 467.0812250547806, 163.24676354230792, 292.1840902198261, 473.755739370582, 254.28912406951304, 210.05797780577018]",390
391,401.051643523757,1.914,"[2.128831411894031, 5.12, -0.13300402317814977, -3.9349297032574917, -5.12, -5.12, 1.9086046944842165, -3.4032232699401845, 5.12, 0.919554289603485, -0.012619598456085662, 0.12584036189367245, -5.12, 3.9739019214392735, -0.9941126516627464, -0.012954737182095714, -2.9833600978125707, 4.977999003937491, -2.034175436197942, -3.045793609593642, -5.12, 5.12, -1.0740837091990438, 5.12, -1.6064322946595146, -0.9748717737566984, -2.1099297784064097, 1.1395306440637027, -1.0021888042833496, -0.9790288576206682]",391
392,329.395296625316,1.887,"[-4.229582372242241, -5.12, -0.08554435568683501, 1.8658386030338199, -1.933767139237488, 0.06240095736119892, -1.1375692390505419, -2.5464866620285376, -0.04746481010303502, 1.071974750971123, 3.055425236932181, 3.2916686947700757, -5.12, -1.9821261550828682, 1.1565998732746081, 0.5250827504871531, -0.018075159986504795, 2.7769177504380664, -0.019107794898387476, -0.9890245113771138, 1.0255004984815868, -5.12, 0.036500350518670635, -1.0367499190888907, -3.9217336035360972, -0.9967537981151592, 5.12, 0.9985002499705756, 0.7708741183032868, -5.12]",392
393,316.118982470116,2.287,"[1.2264381350585318, -3.221679512437991, -1.0814011087834787, -5.12, -0.329607800159262, 2.042627473473988, 2.0102839828372354, -2.057199232979669, 0.9547884319721341, 4.739702845105906, -1.8874018330217583, 3.892368435002827, 2.041089146879157, -2.0327364045847536, -0.9289939722155017, 3.083096403443733, 1.1086296753835174, -1.0384432013263403, 3.06052597309478, 2.994620166031154, -2.990578185634507, 2.248766618227727, -0.9259487269190324, -4.2156881137661655, -2.9822443963995102, -3.060637904833097, 0.12423779783606785, 1.2195091103947546, -4.777222491726339, 2.8961314866363352]",393
394,204.028327003942,2.22,"[-0.011461028178086363, -0.021841907300002437, 0.8348766483563814, 0.030745306316469354, 3.205043274619298, 1.929357005910337, 3.3606421771152295, -0.22007637618876916, -0.038247197700026714, -0.006671445943100705, -2.0549441042264602, -1.6777130328480134, -0.009830854124477605, -0.06258593107169266, -4.971379093057713, -0.04505712436989497, -0.023524370838741704, -0.08963150290518128, -0.10784790642879413, 0.9523611344321341, 0.9213960345308664, 0.8237292378629494, -0.26310923933664093, -3.1294008600692447, 4.960591809301427, 0.3034269757779817, -0.17703784620735186, 1.921097824119519, -0.06601292113523222, 1.9278988023830737]",394
395,123.322859597983,2.32,"[0.00013654505468767834, -2.033235391619013, -0.07802381341381807, 0.00022486809420988428, 0.013479463223268956, -0.012903674407549496, 0.01957522376360265, -0.0841462862925606, -1.009694340846393, -0.017331444398115153, 0.007576059106396348, -0.36078200347361905, -0.4833186816704562, -0.08026511863612976, -0.1056038194474001, 0.4834240347703622, 0.32015404638059947, 0.16992658080282746, -0.2080212321309426, -0.9512090628976639, -0.018084939648840906, -0.015081109321279285, -0.19764618430365152, -0.8362778462300741, -0.16551094115946344, -0.013960502454693798, -0.08908768876429163, -0.02668524175677272, 2.118881888812492, -0.03213307734393086]",395
396,194.254510213566,2.192,"[1.2063536935899288, 2.578957445846643, 1.0238769148431872, 0.13591407775049716, 0.03991207083004992, 0.2616509744619084, -1.1406626845190853, -1.0995581341456726, 0.0006898107503612981, 2.133427365263477, 1.1758797521340574, 0.0016235677931437631, -2.9591925653701985, 0.662968049311895, -0.1594249425150645, 0.001122927458383102, 0.19310614227227416, -1.042193595622552, 0.20166141005208346, -2.769732650826577, 0.15333638681676193, -0.002196701098933344, -0.419164371495992, -3.9746879636311574, -0.06852934139070074, 0.3804966177298806, 0.9727603779363176, 0.07253886760498712, -0.04986332623717549, -0.0536132571499468]",396
397,0.0,6.42,"[0.0, 0.0, -8.351152385564782e-12, -0.0, 0.0, 0.0, 5.209442259212221e-104, -6.870928898906989e-82, 0.0, 3.2592759256600735e-17, -4.639345928076724e-295, 0.0, -0.0, -0.0, 0.0, -0.0, 1.4389416716523124e-74, 0.0, -0.0, 0.0, 0.0, -0.0, 1.4179076031877022e-22, 1.433737226777244e-63, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0]",397
398,0.0,6.338,"[-2.1293048491237317e-26, -1.9093599747460975e-33, 2.5873756150660035e-09, 9.312749421733746e-24, 3.6474749754143964e-13, 4.933583114814416e-65, 7.550709967714976e-57, -2.7136109423188026e-72, -9.666207638446794e-13, 1.2290024462245218e-96, 1.5909156269420898e-19, -6.386511603762581e-09, -7.246585734830984e-37, 8.795412627660187e-283, 4.445749110507963e-39, 1.015559349348766e-28, -1.0721181498859503e-31, -5.1677100975267746e-45, -4.687681158709072e-39, -1.8700558405313696e-24, 5.512996219261063e-35, 1.733332104290583e-39, -1.8043926837904463e-54, -4.143866424994217e-33, 1.4975503085894051e-21, -5.794561907762342e-118, -7.075415554554137e-89, -1.4007834179250905e-24, -3.1638980415737322e-21, 1.3395413602702856e-45]",398
399,0.0,4.945,"[-3.772770438150221e-09, -0.0, 1.6610550781266502e-62, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 1.2350470512727668e-29, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0414766811710389e-19, 1.0099047556562235e-100, -0.0, -0.0, -0.0, 0.0, -9.00761215874163e-43, 7.17939743020341e-93]",399
400,228.462769841089,2.094,"[1.997068540539665, 0.7360801987246752, -2.922238805617664, 1.756350973303224, -3.098286866586589, 0.5751472523489922, -2.0611845241879654, 1.9448847086458085, 1.0318943326471761, 2.892726716712946, 0.9889015981515537, 1.9864650075902548, -3.049394274966313, -1.116655447843935, 1.8604075504462971, 0.04175019963213606, 0.9078460477574835, 1.9792353937406852, -5.12, 0.018906679240217737, -0.9855897881804636, 1.924907524392639, -1.3361337518378698, 0.759892773251979, 0.09981625241824625, 1.8915864290699769, 2.152520957707654, 1.9515976513422817, 1.631829945035861, 1.12858306931516]",400
401,218.706677158091,1.901,"[-0.20785971901249914, 4.006554041365105, 0.1419980160081195, -0.9644751458178384, -1.08449763380934, -1.1320189808121155, 2.9192342463195184, 0.04937331443534791, 4.8956522142916405, 0.35181299892219764, -1.1506731193955564, -4.006723520544935, 1.0571178425269603, 0.9712719777017759, 0.03017260491606914, -1.1502056640090916, 1.806897413304571, 0.06582930485141623, 2.906049304786398, -0.10941093504274814, 1.9596868868382609, 0.0662727506406052, 1.0222331682727912, 1.1086003129397146, -2.1593878752393336, 5.12, 0.3274086076933534, 2.2141018638361682, 0.9344081599860328, 0.06243482875206802]",401
402,346.030756654396,2.006,"[-1.0167896165757317, -0.9694067795242467, -0.9958478507315389, 0.21401310812842378, 2.7556754713715095, -0.6888683370097312, -1.2842071848377465, -1.2258836318286586, 1.8276329423504647, 2.864618076652374, 2.225941889094156, 3.015592729822699, 2.032966806796978, 2.764883853762942, 0.23720544849718347, 0.7024960256956999, 2.803520566805121, -0.310514405092582, -4.260359744409169, 3.843895155698307, 2.671746826014971, 2.9087854642357662, 1.2929628839520406, -3.0617195889456252, -0.27930365452683925, -1.4426704885040986, 2.9015046897588284, 1.707642170292505, 0.9972344170125435, 0.036679332350999995]",402
403,23.477919112121,2.201,"[0.003994427150935562, -0.03217855633798757, 1.9407649698181213, -0.11605444650041591, -0.017699883107538988, -1.0922028900270184, 0.01087965263605794, 0.0053806609246727964, 0.00571328681193133, -0.043902391127225514, 0.019758722527877026, 0.006631419512661663, -0.06250852639005404, 0.12215119644244572, 0.014381394864022996, -0.001754699899142817, -0.030315633552747145, -0.00203043354653946, 0.00743584968031161, 0.029454691268233635, 0.011484966814100994, -0.021886524862766373, -0.10145107926679979, -0.8629967288972945, 0.001004437088078683, -0.07150443229937171, 0.03120377747168486, 0.016461392102486355, 0.013470375471709095, 0.956781662288322]",403
404,22.0349938078163,1.836,"[-0.0703507475364687, 0.9826161086721318, 0.12416006766670502, 0.000327174817339428, -0.0075608990602321164, 0.9810516439060297, 0.028989954222232574, -0.0005591143059778743, -0.9795380580800815, -0.004794563917942106, -0.0029992779963695666, 0.980270922595226, -0.0174020251258906, -1.9852362507093513, 0.13421274458644009, 0.03784149823114678, 0.04685686799008051, 0.005013105613069071, -0.026038747253263664, -0.01389226418004095, -0.015341062216059319, 0.00020427339513763045, -0.07588654143146949, 0.10675436475523241, 0.015388047641645341, -0.0016753604332926698, 0.9973461731970327, -0.00014569640328297742, -0.9782297029870799, 0.02193767599133734]",404
